2023-07-05 22:35:08.137 INFO     :: Связь с AMQP сервером установлена.
2023-08-05 20:27:00.128 INFO     :: cron='* * * * *' resource=ResourceCreate(resource_name='archi competition 2', resource_url='https://archi.ru/contests', template={'comp_card': {'lang': 'ru', 'summary': {'selectors': {'xpath': '//article[@class="article1"]/div[@class="text1"]/text()'}, 'constraints': {'required': 'true'}, 'postprocessors': {'prefix': '', 'suffix': ''}}, 'request': {'selectors': {'xpath': '//article[@class="article1"]/header/a/@href'}, 'constraints': {'required': 'true'}}, 'title': {'selectors': {'xpath': '//article[@class="article1"]/header/a/text()'}, 'constraints': {'required': 'true'}}, 'next_page': {'pagination_type': '', 'next_page_link': '', 'parameters': {'curr_page_number': ''}}, 'block_type': 'list'}, 'comp_item': {'meta': {'selectors': {'xpath': "(//td[@class='rec_value_2 border_no'])[3]/text()"}, 'constraints': {'required': 'true', 'type': 'list'}, 'postprocessors': {'translate': 'en', 'strip': 'true'}}, 'register_date': {'selectors': {'xpath': "(//td[@class='rec_value_1'])[1]/text()"}, 'constraints': {'required': 'true', 'type': 'list'}, 'postprocessors': {'strip': 'true', 'initial_date_format': '%d.%m.%Y', 'new_date_format': '%Y|%m|%d'}}}}) settings=SpiderSettings(max_items=10) task_uuid='d6618412-3d16-4d41-be5c-5b8995320845'
2023-08-05 20:27:00.143 ERROR    :: Exception in callback _task_done(<Task finishe...r directory')>) at /usr/src/spider_svc/.venv/lib/python3.10/site-packages/aio_pika/tools.py:43
handle: <Handle _task_done(<Task finishe...r directory')>) at /usr/src/spider_svc/.venv/lib/python3.10/site-packages/aio_pika/tools.py:43>
Traceback (most recent call last):

  File "/usr/local/lib/python3.10/asyncio/base_events.py", line 633, in run_until_complete
    self.run_forever()
    │    └ <function BaseEventLoop.run_forever at 0x4002aa57e0>
    └ <_UnixSelectorEventLoop running=True closed=False debug=False>
  File "/usr/local/lib/python3.10/asyncio/base_events.py", line 600, in run_forever
    self._run_once()
    │    └ <function BaseEventLoop._run_once at 0x4002aa72e0>
    └ <_UnixSelectorEventLoop running=True closed=False debug=False>
  File "/usr/local/lib/python3.10/asyncio/base_events.py", line 1896, in _run_once
    handle._run()
    │      └ <function Handle._run at 0x4002a02d40>
    └ <Handle _task_done(<Task finishe...r directory')>) at /usr/src/spider_svc/.venv/lib/python3.10/site-packages/aio_pika/tools.p...
> File "/usr/local/lib/python3.10/asyncio/events.py", line 80, in _run
    self._context.run(self._callback, *self._args)
    │    │            │    │           │    └ <member '_args' of 'Handle' objects>
    │    │            │    │           └ <Handle _task_done(<Task finishe...r directory')>) at /usr/src/spider_svc/.venv/lib/python3.10/site-packages/aio_pika/tools.p...
    │    │            │    └ <member '_callback' of 'Handle' objects>
    │    │            └ <Handle _task_done(<Task finishe...r directory')>) at /usr/src/spider_svc/.venv/lib/python3.10/site-packages/aio_pika/tools.p...
    │    └ <member '_context' of 'Handle' objects>
    └ <Handle _task_done(<Task finishe...r directory')>) at /usr/src/spider_svc/.venv/lib/python3.10/site-packages/aio_pika/tools.p...
  File "/usr/src/spider_svc/.venv/lib/python3.10/site-packages/aio_pika/tools.py", line 47, in _task_done
    raise exc
          └ FileNotFoundError(2, 'No such file or directory')

  File "/usr/src/spider_svc/src/spider/api/spider_api_svc.py", line 68, in _process_message
    res = await self._start(mes)
                │    │      └ {'cron': '* * * * *', 'resource': {'resource_name': 'archi competition 2', 'resource_url': 'https://archi.ru/contests', 'temp...
                │    └ <function SpiderAPI._start at 0x4005ea2cb0>
                └ <spider_api_svc.SpiderAPI object at 0x40026d0040>

  File "/usr/src/spider_svc/src/spider/api/spider_api_svc.py", line 89, in _start
    subprocess.call(f"{sys.executable} -m scrapy runspider {os.environ.get('SPIDER_SCRIPT_DIR')}/spider.py -a task={new_task.model_dump_json()}", shell=False)
    │          └ <function call at 0x40027fb1c0>
    └ <module 'subprocess' from '/usr/local/lib/python3.10/subprocess.py'>

  File "/usr/local/lib/python3.10/subprocess.py", line 345, in call
    with Popen(*popenargs, **kwargs) as p:
         │      │            └ {'shell': False}
         │      └ ('/usr/src/spider_svc/.venv//bin/python -m scrapy runspider /usr/src/spider_svc/src/spider/app/spiders/spider.py -a task={"cr...
         └ <class 'subprocess.Popen'>
  File "/usr/local/lib/python3.10/subprocess.py", line 969, in __init__
    self._execute_child(args, executable, preexec_fn, close_fds,
    │    │              │     │           │           └ True
    │    │              │     │           └ None
    │    │              │     └ None
    │    │              └ '/usr/src/spider_svc/.venv//bin/python -m scrapy runspider /usr/src/spider_svc/src/spider/app/spiders/spider.py -a task={"cro...
    │    └ <function Popen._execute_child at 0x4002814310>
    └ <Popen: returncode: 255 args: '/usr/src/spider_svc/.venv//bin/python -m scra...>
  File "/usr/local/lib/python3.10/subprocess.py", line 1845, in _execute_child
    raise child_exception_type(errno_num, err_msg, err_filename)
          │                    │          │        └ '/usr/src/spider_svc/.venv//bin/python -m scrapy runspider /usr/src/spider_svc/src/spider/app/spiders/spider.py -a task={"cro...
          │                    │          └ 'No such file or directory'
          │                    └ 2
          └ <class 'OSError'>

FileNotFoundError: [Errno 2] No such file or directory: '/usr/src/spider_svc/.venv//bin/python -m scrapy runspider /usr/src/spider_svc/src/spider/app/spiders/spider.py -a task={"cron":"* * * * *","resource":{"resource_name":"archi competition 2","resource_url":"https://archi.ru/contests","template":{"comp_card":{"lang":"ru","summary":{"selectors":{"xpath":"//article[@class=\\"article1\\"]/div[@class=\\"text1\\"]/text()"},"constraints":{"required":"true"},"postprocessors":{"prefix":"","suffix":""}},"request":{"selectors":{"xpath":"//article[@class=\\"article1\\"]/header/a/@href"},"constraints":{"required":"true"}},"title":{"selectors":{"xpath":"//article[@class=\\"article1\\"]/header/a/text()"},"constraints":{"required":"true"}},"next_page":{"pagination_type":"","next_page_link":"","parameters":{"curr_page_number":""}},"block_type":"list"},"comp_item":{"meta":{"selectors":{"xpath":"(//td[@class=\'rec_value_2 border_no\'])[3]/text()"},"constraints":{"required":"true","type":"list"},"postprocessors":{"translate":"en","strip":"true"}},"register_date":{"selectors":{"xpath":"(//td[@class=\'rec_value_1\'])[1]/text()"},"constraints":{"required":"true","type":"list"},"postprocessors":{"strip":"true","initial_date_format":"%d.%m.%Y","new_date_format":"%Y|%m|%d"}}}}},"settings":{"max_items":10},"task_uuid":"d6618412-3d16-4d41-be5c-5b8995320845"}'
2023-08-05 20:27:00.162 ERROR    :: Task exception was never retrieved
future: <Task finished name='Task-43' coro=<consumer() done, defined at /usr/src/spider_svc/.venv/lib/python3.10/site-packages/aio_pika/queue.py:31> exception=FileNotFoundError(2, 'No such file or directory')>
Traceback (most recent call last):

> File "/usr/src/spider_svc/.venv/lib/python3.10/site-packages/aio_pika/queue.py", line 37, in consumer
    return await create_task(callback, message)
                 │           │         └ IncomingMessage:{'app_id': None,
                 │           │            'body_size': 1250,
                 │           │            'cluster_id': '',
                 │           │            'consumer_tag': 'ctag1.211f0b0f8dec458a8f4d544811d79...
                 │           └ <bound method SpiderAPI._process_message of <spider_api_svc.SpiderAPI object at 0x40026d0040>>
                 └ <function create_task at 0x4003144c10>

  File "/usr/src/spider_svc/src/spider/api/spider_api_svc.py", line 68, in _process_message
    res = await self._start(mes)
                │    │      └ {'cron': '* * * * *', 'resource': {'resource_name': 'archi competition 2', 'resource_url': 'https://archi.ru/contests', 'temp...
                │    └ <function SpiderAPI._start at 0x4005ea2cb0>
                └ <spider_api_svc.SpiderAPI object at 0x40026d0040>

  File "/usr/src/spider_svc/src/spider/api/spider_api_svc.py", line 89, in _start
    subprocess.call(f"{sys.executable} -m scrapy runspider {os.environ.get('SPIDER_SCRIPT_DIR')}/spider.py -a task={new_task.model_dump_json()}", shell=False)
    │          └ <function call at 0x40027fb1c0>
    └ <module 'subprocess' from '/usr/local/lib/python3.10/subprocess.py'>

  File "/usr/local/lib/python3.10/subprocess.py", line 345, in call
    with Popen(*popenargs, **kwargs) as p:
         │      │            └ {'shell': False}
         │      └ ('/usr/src/spider_svc/.venv//bin/python -m scrapy runspider /usr/src/spider_svc/src/spider/app/spiders/spider.py -a task={"cr...
         └ <class 'subprocess.Popen'>
  File "/usr/local/lib/python3.10/subprocess.py", line 969, in __init__
    self._execute_child(args, executable, preexec_fn, close_fds,
    │    │              │     │           │           └ True
    │    │              │     │           └ None
    │    │              │     └ None
    │    │              └ '/usr/src/spider_svc/.venv//bin/python -m scrapy runspider /usr/src/spider_svc/src/spider/app/spiders/spider.py -a task={"cro...
    │    └ <function Popen._execute_child at 0x4002814310>
    └ <Popen: returncode: 255 args: '/usr/src/spider_svc/.venv//bin/python -m scra...>
  File "/usr/local/lib/python3.10/subprocess.py", line 1845, in _execute_child
    raise child_exception_type(errno_num, err_msg, err_filename)
          │                    │          │        └ '/usr/src/spider_svc/.venv//bin/python -m scrapy runspider /usr/src/spider_svc/src/spider/app/spiders/spider.py -a task={"cro...
          │                    │          └ 'No such file or directory'
          │                    └ 2
          └ <class 'OSError'>

FileNotFoundError: [Errno 2] No such file or directory: '/usr/src/spider_svc/.venv//bin/python -m scrapy runspider /usr/src/spider_svc/src/spider/app/spiders/spider.py -a task={"cron":"* * * * *","resource":{"resource_name":"archi competition 2","resource_url":"https://archi.ru/contests","template":{"comp_card":{"lang":"ru","summary":{"selectors":{"xpath":"//article[@class=\\"article1\\"]/div[@class=\\"text1\\"]/text()"},"constraints":{"required":"true"},"postprocessors":{"prefix":"","suffix":""}},"request":{"selectors":{"xpath":"//article[@class=\\"article1\\"]/header/a/@href"},"constraints":{"required":"true"}},"title":{"selectors":{"xpath":"//article[@class=\\"article1\\"]/header/a/text()"},"constraints":{"required":"true"}},"next_page":{"pagination_type":"","next_page_link":"","parameters":{"curr_page_number":""}},"block_type":"list"},"comp_item":{"meta":{"selectors":{"xpath":"(//td[@class=\'rec_value_2 border_no\'])[3]/text()"},"constraints":{"required":"true","type":"list"},"postprocessors":{"translate":"en","strip":"true"}},"register_date":{"selectors":{"xpath":"(//td[@class=\'rec_value_1\'])[1]/text()"},"constraints":{"required":"true","type":"list"},"postprocessors":{"strip":"true","initial_date_format":"%d.%m.%Y","new_date_format":"%Y|%m|%d"}}}}},"settings":{"max_items":10},"task_uuid":"d6618412-3d16-4d41-be5c-5b8995320845"}'
2023-08-05 20:27:13.710 INFO     :: Связь с AMQP сервером установлена.
2023-08-05 20:27:20.048 INFO     :: Связь с AMQP сервером установлена.
2023-08-05 20:28:00.121 INFO     :: cron='* * * * *' resource=ResourceCreate(resource_name='archi competition 2', resource_url='https://archi.ru/contests', template={'comp_card': {'lang': 'ru', 'summary': {'selectors': {'xpath': '//article[@class="article1"]/div[@class="text1"]/text()'}, 'constraints': {'required': 'true'}, 'postprocessors': {'prefix': '', 'suffix': ''}}, 'request': {'selectors': {'xpath': '//article[@class="article1"]/header/a/@href'}, 'constraints': {'required': 'true'}}, 'title': {'selectors': {'xpath': '//article[@class="article1"]/header/a/text()'}, 'constraints': {'required': 'true'}}, 'next_page': {'pagination_type': '', 'next_page_link': '', 'parameters': {'curr_page_number': ''}}, 'block_type': 'list'}, 'comp_item': {'meta': {'selectors': {'xpath': "(//td[@class='rec_value_2 border_no'])[3]/text()"}, 'constraints': {'required': 'true', 'type': 'list'}, 'postprocessors': {'translate': 'en', 'strip': 'true'}}, 'register_date': {'selectors': {'xpath': "(//td[@class='rec_value_1'])[1]/text()"}, 'constraints': {'required': 'true', 'type': 'list'}, 'postprocessors': {'strip': 'true', 'initial_date_format': '%d.%m.%Y', 'new_date_format': '%Y|%m|%d'}}}}) settings=SpiderSettings(max_items=10) task_uuid='d6618412-3d16-4d41-be5c-5b8995320845'
2023-08-05 20:28:00.140 ERROR    :: Exception in callback _task_done(<Task finishe...r directory')>) at /usr/src/spider_svc/.venv/lib/python3.10/site-packages/aio_pika/tools.py:43
handle: <Handle _task_done(<Task finishe...r directory')>) at /usr/src/spider_svc/.venv/lib/python3.10/site-packages/aio_pika/tools.py:43>
Traceback (most recent call last):

  File "/usr/local/lib/python3.10/asyncio/base_events.py", line 633, in run_until_complete
    self.run_forever()
    │    └ <function BaseEventLoop.run_forever at 0x4002aa5750>
    └ <_UnixSelectorEventLoop running=True closed=False debug=False>
  File "/usr/local/lib/python3.10/asyncio/base_events.py", line 600, in run_forever
    self._run_once()
    │    └ <function BaseEventLoop._run_once at 0x4002aa7250>
    └ <_UnixSelectorEventLoop running=True closed=False debug=False>
  File "/usr/local/lib/python3.10/asyncio/base_events.py", line 1896, in _run_once
    handle._run()
    │      └ <function Handle._run at 0x4002a02cb0>
